month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202202,new hampshire,nh,477000,0.037,0.1955,913,-0.0833,-0.2856,34,-0.3818,-0.3524,1028,0.2786,-0.0722,68,0.0625,-0.1905,100,0.1905,-0.4048,910,-0.0215,-0.294,255,0.018,0.1889,1859,0.0158,-0.0011,678149,0.0269,0.169,1821,-0.0545,-0.2912,0.9967,0.063,-0.0119,0
202202,nebraska,ne,299900,0.0345,0.1749,1804,-0.0648,-0.1778,50,-0.175,-0.2667,1936,0.201,0.1126,128,0.1852,-0.5152,260,-0.0152,-0.0441,3224,0.1068,-0.1462,153,0.0317,0.1697,1961,0.0145,-0.0096,373739,0.0193,0.1503,5036,0.0384,-0.1564,1.7871,0.277,0.0661,0
202202,alabama,al,271950,0.0072,0.0615,6926,-0.0643,-0.2536,44,-0.2667,-0.3178,6000,0.1565,0.0563,652,0.1898,-0.2851,1612,0.0833,0.0468,6563,0.167,0.2142,136,7.00E-04,0.103,1927,0.0057,-0.0379,395741,0.023,0.1324,13422,0.0282,-0.0821,0.9476,0.1878,0.3651,0
202202,wisconsin,wi,317450,0.0585,0.1546,4633,-0.1598,-0.2067,64,-0.0986,-0.1742,4424,0.1931,0.0128,192,-0.0943,-0.1429,820,0.0567,-0.0509,6112,0.1596,-0.1323,175,0.019,0.1428,1709,0.0173,-0.0026,410555,0.0617,0.0522,10745,0.0085,-0.162,1.3192,0.3633,0.1131,0
202202,minnesota,mn,353400,0.0874,0.1221,5563,-0.1474,-0.2382,42,-0.3516,-0.2243,6072,0.4267,0,600,0.2821,-0.0741,788,-0.0051,-0.1086,8168,0.3693,0.033,168,-0.0809,-0.0132,2138,0.1921,0.1551,464036,0.0942,0.092,13739,0.1141,-0.0903,1.4683,0.5541,0.3854,0
202202,missouri,mo,257450,0.0319,0.1098,7115,-0.1015,-0.1403,62,-0.0821,-0.18,6616,0.1823,0.0197,868,0.7934,0.0637,1232,-0.1515,-0.0096,10320,0.1001,-0.1232,145,0.0281,0.1534,1730,0.0055,-0.0376,359880,0.0175,0.0604,17436,0.0096,-0.1334,1.4505,0.2658,0.0283,0
202202,idaho,id,587250,0.0304,0.2364,2188,-0.1156,0.3229,39,-0.3889,0.0694,2692,0.2394,0.0979,396,0.8679,-0.0917,440,-0.1729,0.6667,4422,0.083,0.0712,287,0.0316,0.2094,2172,0.0112,0.0318,936884,0.0436,-0.0066,6592,0.011,0.1438,2.021,0.3707,-0.4747,1
202202,pennsylvania,pa,259950,0.0398,-0.0186,13315,-0.1048,-0.1251,65,-0.0845,-0.1925,11076,0.2023,0.163,1352,0.2202,0.003,3136,0.0275,0.1089,16821,0.0695,-0.0528,161,0.0301,0.0589,1665,0.0097,-0.0494,401741,0.036,-0.0177,30136,-0.0059,-0.085,1.2633,0.2058,0.0964,0
202202,louisiana,la,269950,0.0035,0.0514,5779,-0.0534,-0.3261,67,-0.0563,-0.1355,4576,0.1172,-0.0205,264,0.5,-0.5147,1532,-0.0205,-0.1954,7840,0.1119,0.0771,140,0.0154,0.093,1899,-5.00E-04,-0.0239,387129,0.0183,0.0785,13630,0.0363,-0.1396,1.3566,0.2017,0.5079,0
202202,west virginia,wv,177550,0.0146,0.1135,2240,-0.1065,-0.2855,83,0.0375,-0.1658,1276,0.393,0.0925,140,0.1667,0.4583,388,0.1149,-0.0849,2144,-0.0051,-0.0739,105,0.0099,0.142,1706,0.0077,0.0021,323783,0.2024,0.3162,4395,-0.0573,-0.1961,0.9571,0.0975,0.2187,0
202202,north carolina,nc,369900,0.0011,0.0615,8905,-0.1642,-0.3707,48,-0.181,-0.24,11364,0.1696,-0.1388,1028,-0.0919,-0.5223,1832,-0.0418,-0.2467,18246,0.0398,-0.1593,195,0.0226,0.162,1931,-0.0097,-0.0658,552360,0.0065,0.0973,27151,-0.0233,-0.239,2.049,0.402,0.5153,0
202202,new jersey,nj,439000,0.0233,-0.0079,13069,-0.0119,-0.2467,36,-0.4,-0.28,10912,0.2389,0.04,524,0.065,-0.1208,1420,-0.0608,-0.3039,12105,0.0425,-0.0402,246,0.0371,0.1043,1610,-0.0135,-0.0747,710515,0.0259,0.0364,25130,0.0171,-0.168,0.9262,0.0484,0.1993,0
202202,michigan,mi,227450,0.0375,-0.0669,10504,-0.1226,-0.1193,52,-0.1875,-0.1938,8316,0.0426,0.0132,600,0.1364,-0.0196,2000,-0.1653,0.0965,8518,0.028,-0.1012,149,0.0227,0.0166,1518,0.004,-0.0577,369303,0.0521,-0.0237,19023,-0.0561,-0.1124,0.8109,0.1188,0.0163,0
202202,utah,ut,631700,0.0356,0.0808,2705,-0.0465,-0.0425,32,-0.36,-0.2471,4292,0.2579,0.0927,584,-0.0818,-0.3992,536,0.0635,0.0894,8005,0.0632,-0.001,259,0.0451,0.1166,2539,-0.0061,0.013,1249067,0.0115,-0.0595,10710,0.0453,-0.0124,2.9593,0.3055,0.1229,0
202202,oklahoma,ok,240000,0.0213,0.1037,4632,-0.1227,-0.1896,60,-0.0703,-0.063,3788,0.0511,0.1838,472,0.1456,0.1238,832,-0.2121,-0.0996,4663,-0.2938,-0.1889,131,0.0103,0.1525,1801,6.00E-04,-0.0392,369950,0.0168,0.1281,9295,-0.2224,-0.192,1.0067,-0.2439,9.00E-04,0
202202,iowa,ia,247500,0.058,0.0785,5090,-0.0875,-0.2339,67,-0.0362,-0.1133,3480,0.2,0.0046,572,0.2017,0.0515,1060,-0.1077,-0.0925,5698,0.1619,-0.0044,154,0.0427,0.1259,1556,0.0153,-0.0114,292489,0.0513,0.1164,10788,0.0279,-0.1285,1.1194,0.2403,0.2581,0
202202,wyoming,wy,341000,-0.0107,0.2772,999,-0.0976,-0.3458,71,-0.0844,-0.2295,576,0.152,-0.2088,40,0.4286,-0.0909,136,0.0968,-0.3061,696,0.16,-0.1665,156,0.0262,0.2182,2156,-0.0137,0.0208,835525,-0.0418,0.3484,1692,-0.0035,-0.2849,0.6967,0.1547,0.1499,0
202202,maryland,md,352450,0.0073,0.0231,5224,-0.0905,-0.1039,41,-0.2679,-0.1961,6736,0.2292,0.0726,996,0.137,-0.2906,1356,-0.0609,0.0089,9451,0.1025,-0.1653,208,0.019,0.079,1711,-0.0035,-0.0273,497237,0.0149,-0.024,14679,0.0378,-0.1442,1.8092,0.3168,-0.133,0
202202,hawaii,hi,754500,-0.0059,0.1929,2428,0.0108,-0.3555,55,-0.0517,-0.4054,1820,0.1235,0.1071,104,0.2381,-0.1034,380,0.092,-0.24,2766,0.0598,-0.0993,695,0.0174,0.1145,1157,-0.0094,0.0931,1703357,-0.0023,0.1594,5195,0.0455,-0.2305,1.1392,0.0526,0.324,0
202202,district of columbia,dc,549950,1.00E-04,-0.0175,1355,-0.0022,-0.0557,37,-0.4206,-0.1098,1028,0.1322,0.0158,28,0,0,316,0.0128,-0.0125,1111,0.321,-0.0545,566,0.0122,-0.0466,1045,0.0087,0.0321,931818,0.0323,-0.0291,2465,0.1318,-0.0556,0.8199,0.2006,0.0011,0
202202,new mexico,nm,323845,0.012,0.1776,2780,-0.0733,-0.2831,64,-0.0857,-0.1111,2000,0.1338,-0.1681,332,1.5938,0.3175,380,-0.0952,-0.3624,2496,0.0871,-0.2587,163,0.0224,0.1508,1987,0.0013,0.0127,507781,0.0211,0.1631,5272,-0.0047,-0.2693,0.8978,0.1325,0.0296,0
202202,delaware,de,439450,0.0592,0.2461,1261,0.0064,-0.1151,73,-0.0584,-0.1714,1176,0.1903,0.1053,316,0.3167,-0.3305,224,0.1915,0.0566,2257,0.0358,-0.1412,200,0.0191,0.1508,2172,0.0442,0.097,531201,0.0468,0.1081,3527,0.0292,-0.125,1.7898,0.0508,-0.0544,0
202202,oregon,or,533605,0.0305,0.1234,4352,-0.0073,-0.0032,39,-0.3689,-0.172,5572,0.2803,0.0986,1700,0.0316,0.0468,1776,-0.041,0.0829,8093,0.1039,-0.0585,297,0.021,0.1361,1820,-0.0063,-0.0154,746417,0.0141,0.1119,12444,0.0672,-0.0387,1.8596,0.1874,-0.1092,0
202202,alaska,ak,368450,0.0527,0.1895,718,-0.1381,-0.4086,76,-0.2245,-0.0843,448,0.4,-0.1765,60,0.1538,0.0714,96,-0.04,-0.5472,68,0.0968,-0.236,215,0.014,0.1281,1741,0.0061,0.051,460437,0.0268,0.157,786,-0.1198,-0.3968,0.0947,0.0203,0.0214,0
202202,virginia,va,381710,0.0458,0.0923,8345,-0.0821,-0.3021,39,-0.3246,-0.2524,10388,0.3806,-0.0099,1172,0.3821,-0.3138,1396,0.0418,-0.2397,12720,0.1236,-0.1606,196,0.0267,0.1209,1907,0.0098,-0.0112,586148,0.0465,0.0625,21065,0.0434,-0.221,1.5243,0.279,0.2571,0
202202,south dakota,sd,312700,0.0354,0.301,1356,0.0553,-0.1722,43,-0.2917,-0.213,804,0.1618,0.0806,56,0.4,0.5556,108,0.2273,0.2273,555,0.0968,-0.1741,180,0.0191,0.2962,1728,0.0079,-0.0072,418458,0.0069,0.3477,1911,0.0552,-0.1731,0.4093,0.0155,-0.001,1
202202,california,ca,701182,0.0251,-0.0515,24598,0.0416,-0.1952,29,-0.3409,-0.1594,35412,0.2299,0.0042,2656,0.1731,-0.0917,4424,0.0854,-0.1765,37451,0.19,-0.1827,431,0.0644,-0.0268,1726,-0.0052,-0.0387,1554715,0.0082,-0.0571,62118,0.1448,-0.1815,1.5225,0.1899,0.0234,0
202202,maine,me,349900,0.0322,0.1801,1626,-0.1187,-0.3537,86,-0.0753,-0.1925,968,0.3297,-0.1004,60,-0.1176,-0.2105,136,-0.2093,-0.4848,614,-0.1127,-0.3117,210,0.0242,0.1624,1621,0.0068,-0.0194,519562,0.0012,0.121,2239,-0.1175,-0.3428,0.3776,0.0025,0.0231,0
202202,tennessee,tn,364900,0.0429,0.1214,6867,-0.1147,-0.1931,37,-0.2843,-0.131,8520,0.1748,0.0221,616,-0.0065,-0.3765,1928,0.0366,0.1262,12072,0.0925,-0.0617,194,0.0423,0.1725,1989,0.0043,-0.0038,558473,0.0393,0.1511,18939,0.0104,-0.11,1.758,0.3335,0.2461,0
202202,arizona,az,470500,0.0228,0.1911,6867,-0.1385,0.0473,35,-0.2045,-0.0909,11340,0.238,0.0132,1152,0.0827,-0.0432,1916,-0.1354,0.0813,16478,0.2405,-0.0188,255,0.0279,0.2088,1929,-8.00E-04,-0.0181,758337,0.0505,0.0507,23345,0.0971,-0.004,2.3996,0.7332,-0.1616,0
202202,georgia,ga,367000,0.0057,0.114,19792,-0.0892,-0.1679,38,-0.2788,-0.2188,22360,0.1334,-0.012,2652,0.1946,-0.2534,4196,-0.1694,-0.042,35328,0.1023,-0.0609,172,0.0188,0.1559,2071,-0.014,-0.045,530071,0.0274,0.0969,55120,0.0249,-0.1006,1.785,0.3101,0.2034,0
202202,montana,mt,550000,0.0597,0.3666,1642,-0.0358,-0.1448,86,-0.1313,-0.1088,1208,0.2743,0.0168,36,-0.1,-0.5,172,0.075,-0.1042,2086,0.0621,-0.2499,279,0.0398,0.38,2059,-0.011,-0.0367,1156993,0.0222,0.2505,3728,0.0225,-0.2066,1.2704,0.1171,-0.178,1
202202,colorado,co,594500,0.0339,0.1104,6352,-0.0056,-0.2411,41,-0.3594,-0.3279,8048,0.304,-0.0875,572,-0.1488,-0.4348,848,-0.094,-0.3003,9641,0.1434,-0.1972,275,0.0273,0.0623,2027,-0.0245,-0.0117,1344924,0.0096,0.048,16023,0.0906,-0.2131,1.5178,0.1978,0.083,0
202202,kentucky,ky,244750,0.0241,0.0878,4572,-0.127,-0.1225,58,0.0943,-0.2055,4104,0.1633,0.048,260,0.4773,-0.2778,1056,-0.0075,-0.0038,6695,0.0743,-0.1175,137,0.0199,0.1497,1755,0.0037,-0.0516,344652,0.0323,0.0826,11267,-0.0116,-0.1237,1.4643,0.2744,0.0083,0
202201,south dakota,sd,302000,0.0508,0.2589,1285,-0.1715,-0.2559,60,0.1765,-0.0323,692,0.2721,-0.0598,40,1,0,88,-0.3125,-0.3333,506,-0.2656,-0.1718,176,0.0669,0.2924,1714,-0.0092,-0.0261,415589,0.0751,0.3366,1811,-0.1915,-0.2264,0.3938,-0.0505,0.04,0
202201,oklahoma,ok,235000,2.00E-04,0.078,5280,-0.1349,-0.1949,64,0.113,-0.0448,3604,0.079,-0.0673,412,1.1915,0.1196,1056,-0.2024,-0.25,6603,-0.0699,0.06,130,0.0084,0.1466,1800,-6.00E-04,-0.0431,363839,0.054,0.1311,11953,-0.0947,-0.0855,1.2506,0.0874,0.3007,0
202201,north dakota,nd,250000,0,0.0638,1396,-0.1539,-0.302,91,0.0898,-0.0215,548,0.2455,-0.2473,36,-0.5909,3.5,176,0.0233,-0.4054,615,-0.1908,-0.1689,128,0.0227,0.105,2099,-0.0012,0.0091,298631,0.001,0.0666,2010,-0.166,-0.2688,0.4405,-0.0201,0.0705,0
202201,oregon,or,517800,0.0151,0.1017,4384,-0.2185,-0.0642,61,0.1296,-0.0317,4352,0.1228,-0.0803,1648,-0.2413,-0.0329,1852,-0.2532,0.0087,7331,-0.1447,-0.0638,291,0.0162,0.1401,1831,-0.003,-0.0317,736002,0.0284,0.1213,11660,-0.1778,-0.0727,1.6722,0.1444,7.00E-04,0
202201,west virginia,wv,175000,-0.006,0.0938,2507,-0.1635,-0.296,80,0.1679,-0.1489,916,-0.2392,-0.2392,120,0.5789,0.0345,348,-0.2162,-0.281,2155,-0.1139,0.0165,104,-3.00E-04,0.1288,1693,-0.0174,-0.0309,269276,0.0127,0.0898,4662,-0.1413,-0.1784,0.8596,0.0481,0.2643,0
202201,ohio,oh,180000,-0.0374,-0.0476,11047,-0.1594,-0.131,59,0.18,-0.0923,9116,0.0026,-0.0648,676,0.0903,0.2336,2932,-0.3046,-0.2015,14141,-0.1756,-0.0476,115,-0.0021,0.0619,1583,-0.0204,-0.0577,287522,0.0167,-0.0191,25188,-0.1686,-0.0861,1.2801,-0.0252,0.112,0
202201,rhode island,ri,424000,0.0406,-0.0021,864,-0.2244,-0.3038,56,0.1089,-0.0508,816,-0.0145,-0.2154,8,-0.3333,-0.7143,128,-0.3043,-0.1795,1711,-0.1856,-0.1504,285,0.0277,0.1022,1539,0.0219,-0.0535,749251,0.0388,-0.1161,2532,-0.2127,-0.2151,1.9803,0.0943,0.3574,0
202201,tennessee,tn,349900,0,0.0969,7757,-0.1509,-0.25,51,0.1333,-0.1053,7252,-0.0022,-0.1408,620,0.2602,-0.4038,1860,-0.2365,-0.1499,11050,-0.1239,-0.0116,187,0.0193,0.1585,1980,-0.01,-0.008,537332,0.0029,0.152,18744,-0.1382,-0.1405,1.4245,0.0439,0.3436,0
202201,north carolina,nc,369500,0.0193,0.071,10654,-0.1813,-0.3623,58,0.1717,-0.1714,9716,-0.0497,-0.186,1132,0.072,-0.5536,1912,-0.2691,-0.3558,17547,-0.0988,-0.0778,190,0.0172,0.1626,1950,-0.0015,-0.0714,548797,0.0311,0.1165,27798,-0.1443,-0.2221,1.647,0.1509,0.5081,0
202201,georgia,ga,364914,-2.00E-04,0.1245,21730,-0.1441,-0.2306,52,0.1183,-0.1186,19728,0.1354,-0.0534,2220,0.1327,-0.3613,5052,-0.0727,-0.0794,32049,-0.0535,0.0315,169,0.0112,0.1674,2100,-0.0085,-0.0424,515954,0.0145,0.095,53779,-0.0923,-0.0943,1.4749,0.141,0.3748,0
202201,washington,wa,559900,0.018,0.1198,4150,-0.238,-0.2544,50,0.087,-0.1071,6172,0.0998,-0.1173,764,-0.0905,-0.3129,856,-0.3292,-0.2646,8533,-0.2246,-0.2571,300,0.0222,0.0971,1897,-0.0166,0.044,794859,0.0283,0.0407,12683,-0.229,-0.2562,2.0561,0.0354,-0.0075,0
202201,vermont,vt,359000,-0.0283,0.1046,833,-0.1287,-0.5065,94,0.1059,-0.1532,340,-0.0116,-0.3411,28,1.3333,0,80,-0.2308,-0.5,543,-0.2073,-0.3913,191,0.0164,0.1471,2040,0.0027,0.0256,594500,-0.0122,0.134,1356,-0.1737,-0.4699,0.6519,-0.0647,0.1234,0
202201,new york,ny,640000,0.0032,0.0684,38540,-0.1292,-0.1705,87,0.1447,-0.0842,12816,0.2113,-0.0645,1096,0.2455,0.3838,5064,-0.0194,-0.2161,28363,-0.096,-0.0954,442,0.0487,0.224,1499,-0.0046,-0.0637,1711408,0.039,0.2455,66941,-0.1149,-0.1356,0.7359,0.027,0.0611,0
202201,delaware,de,414900,0.0387,0.1854,1253,-0.1335,-0.207,77,0.2126,-0.1348,988,0.0422,-0.012,240,0.2,-0.2683,188,-0.3562,-0.2034,2179,-0.1462,-0.12,196,0.0273,0.1365,2080,0.0361,0.0484,507460,0.0249,0.0602,3427,-0.1428,-0.1563,1.739,-0.0258,0.1719,0
202201,connecticut,ct,479000,0.0647,0.2442,4014,-0.1954,-0.5831,78,0.1556,0.1642,2752,0.1043,-0.164,188,-0.0962,-0.1607,628,-0.178,-0.4291,6220,-0.1689,52.1624,246,0.0292,0.2789,1893,0.0199,-0.0535,1248272,0.1063,0.4393,10216,-0.181,0.0483,1.5496,0.0495,1.5374,0
202201,massachusetts,ma,665000,0.0552,0.0407,4570,-0.2363,-0.3562,62,0.1273,-0.1268,3756,0.1073,-0.2188,172,0.0238,-0.3582,696,-0.3012,-0.3718,1948,-0.2164,-0.2319,380,0.0254,0.0688,1713,0.0059,-0.0398,1270981,0.0664,0.0709,6502,-0.2364,-0.322,0.4263,0.0108,0.069,0
202201,alabama,al,269999,-0.0164,0.0723,7402,-0.127,-0.3048,60,0.0714,-0.1781,5188,0.1152,-0.0046,548,0.0379,-0.4869,1488,-0.0582,-0.1965,5624,-0.0798,0.0603,136,1.00E-04,0.1172,1916,-0.0139,-0.0529,386841,0.0027,0.123,13054,-0.1054,-0.1831,0.7598,0.039,0.2617,0
202201,maine,me,339000,0.0195,0.173,1845,-0.2027,-0.3899,93,0.1923,-0.0412,728,-0.1333,-0.2835,68,0.3077,-0.1905,172,-0.4189,-0.4416,692,-0.1663,-0.2654,205,0.006,0.1696,1610,-0.0195,-0.0388,518928,-0.0059,0.1581,2537,-0.1931,-0.3561,0.3751,0.0164,0.0636,0
202201,indiana,in,230000,2.00E-04,0.1506,6508,-0.1299,-0.1627,56,0.1789,-0.1111,5052,-0.0086,0.0293,312,0.5294,0.1143,1936,-0.1509,-0.1464,5023,-0.1989,-0.0503,126,0.0174,0.1618,1802,-0.0115,0.0011,314188,0.0038,0.1315,11434,-0.1684,-0.1197,0.7718,-0.0664,0.0914,0
202201,kansas,ks,200000,-0.0474,0.051,3054,-0.158,-0.2452,67,0.1754,-0.1067,2200,-0.0998,-0.1339,264,0.32,0.1186,584,-0.1609,-0.2981,4286,-0.1246,-0.0163,114,0.0034,0.1169,1792,-0.0157,-0.0628,319168,0.0191,0.0718,7293,-0.1444,-0.135,1.4034,0.0535,0.3265,0
202201,pennsylvania,pa,250000,0,-0.0366,14873,-0.1486,-0.1625,71,0.1545,-0.1125,9212,0.0555,-0.0262,1108,0.0906,0.0414,3052,-0.2706,-0.1848,15728,-0.1669,-0.0285,156,0.0058,0.0492,1649,-0.0018,-0.0534,387765,0.0216,-0.0129,30315,-0.166,-0.0973,1.0575,-0.0233,0.1458,0
202201,new jersey,nj,429000,0.0059,-0.0228,13227,-0.1874,-0.3192,60,0.1009,-0.0769,8808,0.2146,-0.1303,492,0.0696,-0.3242,1512,-0.2174,-0.4202,11611,-0.1518,0.0951,237,0.0167,0.0944,1632,-0.013,-0.0738,692597,0.0303,0.0429,24707,-0.1755,-0.1845,0.8778,0.0368,0.3321,0
202201,louisiana,la,269000,-0.0019,0.0764,6105,-0.1033,-0.3606,71,0.1008,-0.1548,4096,0.1378,-0.043,176,-0.1852,-0.5056,1564,0.0568,-0.2813,7051,-0.0472,0.1301,138,0.0034,0.0899,1900,0,-0.0201,380165,0.004,0.087,13152,-0.0743,-0.1669,1.155,0.068,0.5015,0
202201,arkansas,ar,220000,-0.0431,0.1066,4781,-0.1168,-0.2165,66,0.1186,-0.1646,3024,0.012,0.0328,180,0.5,-0.0217,940,0.0731,-0.0369,4562,-0.0993,0.3339,117,-0.0267,0.1262,1850,-0.0104,-0.0319,343693,-0.0058,0.1795,9384,-0.1044,-0.0196,0.9542,0.0185,0.3937,0
202201,arizona,az,459990,0.0222,0.1798,7971,-0.1415,-0.033,44,0.0602,-0.102,9160,0.0178,-0.1072,1064,0.1928,-0.1687,2216,-0.2483,-0.0298,13283,-0.1065,-0.0496,248,0.0132,0.1899,1930,-0.0016,-0.0203,721866,0.0336,0.0344,21279,-0.1189,-0.0456,1.6664,0.0653,-0.0291,0
202201,montana,mt,519000,-0.0564,0.3008,1703,-0.1468,-0.2424,99,0.125,-0.0294,948,0.1505,-0.1596,40,0.1111,-0.4737,160,-0.2,-0.2453,1964,-0.1527,-0.1954,268,3.00E-04,0.3511,2082,-0.0399,-0.0316,1131890,0.0117,0.2783,3646,-0.1548,-0.2193,1.1533,-0.0081,0.0674,1
202201,district of columbia,dc,549900,-0.0519,-0.064,1358,-0.1795,-0.0787,63,0.1351,0.0678,908,0.5548,-0.0216,28,0.1667,-0.125,312,-0.0127,-0.0824,841,-0.1787,-0.1091,559,0.0047,-0.0518,1036,-0.0491,-0.0226,902651,-0.0026,-0.0661,2178,-0.187,-0.0993,0.6193,6.00E-04,-0.0211,0
202201,illinois,il,249000,-0.0214,-0.0231,17681,-0.1702,-0.3224,64,0.1429,-0.0986,12068,0.1758,-0.2012,500,0.1468,-0.349,3372,-0.2546,-0.3737,16731,-0.1524,-0.1405,156,-0.0102,0.0572,1545,-0.0187,-0.0475,400607,0.0126,-0.0061,34576,-0.1576,-0.241,0.9463,0.0199,0.2003,0
202201,nebraska,ne,289900,0.1046,0.1968,1929,-0.1495,-0.2488,60,0.1009,-0.0769,1612,0.0333,-0.0562,108,0.1739,-0.6786,264,-0.2048,-0.2747,2913,-0.1595,-0.1387,149,0.0514,0.1611,1933,0.0179,-0.0057,366680,0.0476,0.1745,4850,-0.1542,-0.1798,1.5101,-0.0181,0.1931,0
202201,missouri,mo,249500,0.0186,0.1089,7919,-0.1549,-0.2091,67,0.1453,-0.1067,5596,-0.0078,-0.0951,484,0.0431,-0.3164,1452,-0.2951,-0.1712,9381,-0.155,-0.1123,141,0.0209,0.1555,1720,-0.0029,-0.0444,353689,0.0117,0.079,17270,-0.1564,-0.1609,1.1846,-2.00E-04,0.1292,0
202201,california,ca,684000,-7.00E-04,-0.05,23615,-0.1531,-0.277,44,-0.0112,-0.1538,28792,0.3045,-0.1232,2264,0.0699,-0.1424,4076,-0.188,-0.2992,31471,-0.1924,-0.2318,405,0.006,-0.0493,1735,-0.0108,-0.0457,1542015,0.0455,-0.0362,54259,-0.1884,-0.2566,1.3327,-0.0648,0.0784,0
202201,texas,tx,340000,-0.0194,0.1371,38453,-0.1259,-0.2317,56,0.098,-0.125,31336,0.1254,-0.054,6068,0.5155,-0.1969,8408,-0.148,-0.2479,42541,-0.1135,-0.0337,169,0.0022,0.1667,2011,-0.014,-0.0336,492592,-0.0086,0.0868,80994,-0.1194,-0.1443,1.1063,0.0155,0.2267,0
202201,iowa,ia,233926,0.0609,0.076,5578,-0.1339,-0.2183,69,0.1597,-0.1375,2900,0.0328,-0.0423,476,0.0259,-0.2222,1188,-0.2929,-0.1929,4904,-0.1322,-0.0198,148,0.032,0.123,1532,0.0043,-0.0211,278229,0.0095,0.0928,10495,-0.132,-0.1378,0.8792,0.0017,0.1781,0
202201,wisconsin,wi,299900,0.0352,0.1279,5514,-0.213,-0.2042,71,0.2034,-0.1013,3708,0.1075,-0.1205,212,0.5143,-0.1017,776,-0.4243,-0.251,5271,-0.2155,-0.1345,172,0.0504,0.1457,1680,-0.0024,-0.0152,386700,0.0296,0.0373,10654,-0.2238,-0.1817,0.9559,-0.0031,0.077,0
202201,idaho,id,569900,0.0402,0.2807,2474,-0.2755,0.3891,63,0.125,0.0678,2172,0.0948,0.1553,212,0.3947,0.0192,532,-0.4192,1.1803,4083,-0.0953,0.0964,278,0.0212,0.2201,2148,0.0103,0.0287,897728,0.0679,0.0071,6520,-0.1776,0.1712,1.6504,0.3288,-0.4406,1
202201,maryland,md,349900,-0.0253,0.0291,5744,-0.1843,-0.1646,56,0.1313,-0.0667,5480,0.0779,-0.1156,876,0.0788,-0.2866,1444,-0.2663,-0.1739,8572,-0.1827,-0.1792,205,-0.0046,0.0709,1717,-0.0121,-0.0266,489931,0.0068,-0.0215,14144,-0.1932,-0.182,1.4923,0.003,-0.0266,0
202201,utah,ut,610000,0.0127,0.0702,2837,-0.1959,-0.1531,50,0.1111,-0.2188,3412,0.188,0.0179,636,0.7473,-0.0592,504,-0.3472,-0.087,7529,-0.1019,7.00E-04,248,0.0085,0.1319,2554,-0.006,0.0135,1234810,0.0478,0.0063,10246,-0.1399,-0.0337,2.6539,0.2777,0.4079,0
202201,colorado,co,575000,0.0465,0.0952,6388,-0.3001,-0.3038,64,0.094,-0.1795,6172,0.1165,-0.2067,672,0.098,-0.2075,936,-0.3554,-0.381,8432,-0.0447,-0.146,268,0.0506,0.0485,2078,-0.0328,0.0122,1332076,0.1439,0.0595,14692,-0.1817,-0.2298,1.32,0.3528,0.2438,0
202201,minnesota,mn,325000,0.0244,0.0837,6525,-0.2077,-0.1913,64,0.1852,-0.0448,4256,0.138,-0.13,468,1.1667,-0.1269,792,-0.4485,-0.3053,5965,-0.2351,-0.1214,183,0.028,0.1051,1793,-0.0039,-0.0298,424095,0.0355,0.0419,12332,-0.2308,-0.1675,0.9142,-0.0328,0.0728,0
202201,michigan,mi,219219,-0.0033,-0.0668,11972,-0.1786,-0.1676,64,0.1743,-0.0857,7976,0.0697,-0.0025,528,0.4194,-0.3367,2396,-0.3123,-0.0897,8286,-0.1846,-0.0728,146,-0.0019,0.0332,1512,-0.0092,-0.062,351026,0.0045,-0.0127,20153,-0.1853,-0.1311,0.6921,-0.0051,0.0707,0
202201,new mexico,nm,320000,0.0667,0.147,3000,-0.1259,-0.2627,70,0.1024,-0.1139,1764,0.0652,-0.142,128,-0.0857,-0.3469,420,-0.2279,-0.4231,2296,-0.2113,-0.2282,159,0.0119,0.1313,1984,0.0198,-5.00E-04,497288,0.0161,0.1295,5297,-0.1649,-0.2506,0.7653,-0.0829,0.0342,0
202201,hawaii,hi,759000,0.0086,0.1767,2402,-0.0461,-0.4871,58,0.1048,-0.4476,1620,0.1005,0.0332,84,0.1053,0.05,348,0.1447,-0.4387,2610,-0.0849,-0.3643,683,0.0302,0.1055,1168,-0.0051,0.0676,1707319,0.0508,0.2073,4969,-0.0747,-0.4372,1.0866,-0.0461,0.2098,0
202201,south carolina,sc,324500,-8.00E-04,0.1751,7855,-0.1465,-0.4243,58,0.1485,-0.1944,6508,-0.0061,-0.1468,2356,0.522,-0.1634,1408,-0.2178,-0.4777,12661,-0.0887,0.0498,166,0.0022,0.1059,1997,0.0035,0.0731,507131,0.0028,0.1342,20483,-0.1132,-0.2031,1.6118,0.1021,0.7279,0
